LAU_ID,LAU_NAME,Anio,Vehiculos_Oficial,Indice_Conectividad,Poblacion_Est
06015,Badajoz,2021,108208,1034.05,149811
07029,Lloseta,2021,4632,8.7,6414
07030,Llubí,2021,1767,25.07,2447
07032,Maó,2021,21542,83.99,29825
07033,Manacor,2021,33467,186.95,46334
07034,Mancor de la Vall,2021,1179,14.27,1633
07035,Maria de la Salut,2021,1675,21.91,2319
07036,Marratxí,2021,28327,38.95,39218
07037,"Mercadal, Es",2021,4255,99.27,5891
07038,Montuïri,2021,2255,29.52,3123
08156,Palau-solità i Plegamans,2021,10859,10.83,15034
08157,Pallejà,2021,8410,6.07,11644
08159,Parets del Vallès,2021,13564,6.56,18779
08160,Perafita,2021,303,14.08,420
08162,"Hostalets de Pierola, Els",2021,2288,24.03,3169
08165,"Pobla de Claramunt, La",2021,1659,13.32,2297
08166,"Pobla de Lillet, La",2021,780,37.17,1080
08167,Polinyà,2021,6088,6.31,8429
06016,Barcarrota,2021,2482,97.64,3437
06018,Benquerencia de la Serena,2021,561,73.66,778
06019,Berlanga,2021,1596,91.68,2210
06020,Bienvenida,2021,1457,66.11,2018
06022,Burguillos del Cerro,2021,2166,134.56,3000
06023,Cabeza del Buey,2021,3285,341.06,4548
06025,Calamonte,2021,4387,5.65,6074
06026,Calera de León,2021,658,49.03,912
06027,Calzadilla de los Barros,2021,503,37.43,697
07039,Muro,2021,5629,42.07,7794
07040,Palma,2021,309184,149.69,428056
07041,Petra,2021,2262,50.26,3132
07042,Pollença,2021,12391,108.89,17156
07043,Porreres,2021,4127,62.41,5714
07044,"Pobla, Sa",2021,10263,34.88,14210
07045,Puigpunyent,2021,1500,30.36,2077
07046,Sant Antoni de Portmany,2021,20498,91.01,28379
07049,Sant Joan,2021,1581,27.65,2190
07050,Sant Joan de Labritja,2021,4888,87.27,6768
08168,Pontons,2021,376,18.29,521
08169,"Prat de Llobregat, El",2021,46961,22.69,65016
08170,"Prats de Rei, Els",2021,401,18.65,556
08171,Prats de Lluçanès,2021,1924,9.61,2665
08172,Premià de Mar,2021,20606,1.42,28529
08174,Puigdàlber,2021,410,0.46,568
08175,Puig-reig,2021,3151,33.17,4363
08176,Pujalt,2021,157,22.49,218
08177,"Quar, La",2021,29,26.21,41
08178,Rajadell,2021,410,32.66,569
08179,Rellinars,2021,661,12.82,916
08180,Ripollet,2021,28135,3.15,38953
06029,Campillo de Llerena,2021,957,167.81,1326
06030,Capilla,2021,110,105.0,153
06033,Casas de Don Pedro,2021,992,103.68,1374
06035,Castilblanco,2021,611,94.73,847
06036,Castuera,2021,3998,310.12,5536
06037,"Codosera, La",2021,1435,50.03,1987
07051,Sant Llorenç des Cardassar,2021,6732,58.94,9321
07052,Sant Lluís,2021,5131,24.92,7104
07053,Santa Eugènia,2021,1342,14.52,1858
07054,Santa Eulària des Riu,2021,29872,110.25,41358
07055,Santa Margalida,2021,9498,62.1,13151
07056,Santa María del Camí,2021,5441,27.0,7533
07057,Santanyí,2021,9017,89.66,12485
07058,Selva,2021,3079,35.01,4263
07059,"Salines, Ses",2021,3612,27.99,5001
07060,Sineu,2021,3149,34.28,4360
07062,Son Servera,2021,8708,30.57,12056
08181,"Roca del Vallès, La",2021,7824,26.39,10833
08182,"Pont de Vilomara i Rocafort, El",2021,2933,19.67,4062
08183,Roda de Ter,2021,4806,1.6,6655
08184,Rubí,2021,57461,23.12,79553
08187,Sabadell,2021,156493,26.95,216660
08188,Sagàs,2021,109,32.17,151
08189,Sant Pere Sallavinera,2021,116,15.77,161
08193,Sant Iscle de Vallalta,2021,1037,12.84,1436
10190,Torrejón el Rubio,2021,374,158.98,518
10191,Torremenga,2021,437,8.69,606
12102,Santa Magdalena de Pulpis,2021,559,47.72,774
14058,Rute,2021,6988,94.64,9675
14059,San Sebastián de los Ballester,2021,598,7.55,828
14063,Valenzuela,2021,751,13.66,1040
15037,Fisterra,2021,3386,21.12,4688
17204,Ullà,2021,863,5.28,1195
17205,Ullastret,2021,189,7.84,263
14066,Villa del Río,2021,4949,15.82,6853
17217,Viladamat,2021,348,8.15,482
32077,Sandiás,2021,814,37.88,1128
32087,Vilamarín,2021,1349,40.21,1869
33006,Bimenes,2021,1195,23.4,1655
12127,Vallibona,2021,44,64.83,61
12128,Vilafamés,2021,1368,50.61,1895
15001,Abegondo,2021,4006,60.24,5547
15003,Aranga,2021,1305,85.82,1808
15069,Pontedeume,2021,5402,21.12,7480
12135,Vila-real,2021,37217,39.56,51527
12136,"Vilavella, la",2021,2213,4.42,3065
15019,Carballo,2021,22539,134.25,31205
15074,Rois,2021,3155,66.75,4368
15075,Sada,2021,12129,19.74,16793
37379,Zamayón,2021,136,21.99,189
38008,Breña Alta,2021,5251,22.12,7271
38019,Guía de Isora,2021,16138,103.4,22343
38032,"Rosario, El",2021,12854,28.15,17797
38043,Tacoronte,2021,17733,21.58,24552
38053,Villa de Mazo,2021,3545,51.1,4908
39010,Bárcena de Pie de Concha,2021,483,21.85,670
10193,Torreorgaz,2021,1209,20.66,1674
06046,Esparragalejo,2021,1082,11.99,1499
25203,"Seu d'Urgell, La",2021,8959,10.86,12404
25218,Tarrés,2021,84,9.32,117
25228,Torrefarrera,2021,3502,16.77,4849
25249,Vilanova de l'Aguda,2021,140,38.09,195
25908,Fígols i Alinyà,2021,183,72.95,254
42046,Calatañazor,2021,31,44.64,44
42070,Cubilla,2021,15,13.18,22
42083,Frechilla de Almazán,2021,13,16.68,19
29064,Jubrique,2021,408,28.14,566
29075,Nerja,2021,15686,61.12,21718
29086,Sayalonga,2021,1167,13.14,1616
29097,Villanueva del Trabuco,2021,3862,42.45,5347
08006,Arenys de Mar,2021,11688,4.64,16182
06053,Fuente del Arco,2021,481,82.68,666
06074,Llerena,2021,4065,116.83,5628
30002,Abarán,2021,9337,82.53,12927
30013,Calasparra,2021,7272,133.11,10068
30024,Lorca,2021,70291,1202.72,97316
30033,Puerto Lumbreras,2021,12568,103.87,17401
31001,Abáigar,2021,59,3.44,82
45030,Calzada de Oropesa,2021,358,101.95,496
45043,Castillo de Bayuela,2021,659,26.7,913
45056,Chozas de Canales,2021,3387,23.46,4690
34101,Marcilla de Campos,2021,34,15.17,48
34120,Palencia,2021,54756,68.14,75808
34157,Saldaña,2021,2087,94.71,2890
34171,Santibáñez de la Peña,2021,689,80.12,955
34211,Villaherreros,2021,155,29.12,215
47131,Rábano,2021,122,19.6,170
47143,San Llorente,2021,71,17.68,99
47154,Santibáñez de Valcorba,2021,130,17.16,181
08055,Castellcir,2021,556,24.38,770
11039,Vejer de la Frontera,2021,9271,189.92,12836
06103,Puebla de la Calzada,2021,4170,10.23,5774
06117,Salvatierra de los Barros,2021,1128,53.74,1563
08077,Esplugues de Llobregat,2021,33721,3.25,46686
47170,Torre de Peñafiel,2021,37,21.08,52
12015,Argelita,2021,114,11.09,158
08088,"Garriga, La",2021,12224,13.62,16925
08093,Gisclareny,2021,18,24.42,26
08094,"Granada, La",2021,1591,4.62,2204
12025,Benafigos,2021,98,25.46,136
12027,Benicarló,2021,20657,34.35,28600
50013,Alcalá de Ebro,2021,171,7.05,238
50036,Asín,2021,72,13.17,100
50046,Belmonte de Gracián,2021,128,31.05,178
50071,Campillo de Aragón,2021,88,26.38,122
50084,Clarés de Ribota,2021,53,13.21,74
50096,Embid de Ariza,2021,21,27.95,30
50109,"Frago, El",2021,90,24.13,125
19050,Barriopedro,2021,13,6.94,19
19061,Campisábalos,2021,64,38.41,89
19079,Castilnuevo,2021,5,12.2,7
19095,Condemios de Abajo,2021,7,7.04,11
08039,Campins,2021,424,5.26,588
11019,Grazalema,2021,1441,87.8,1996
09251,Pancorbo,2021,310,41.85,430
16145,Osa de la Vega,2021,317,38.15,440
10113,Madroñera,2021,1703,95.37,2358
10119,Membrío,2021,413,148.64,573
10121,Miajadas,2021,6721,86.71,9305
09022,Arauzo de Torre,2021,45,9.57,63
13008,Alcubillas,2021,319,34.03,442
16909,Sotorribas,2021,500,106.91,693
17006,Alp,2021,1235,31.72,1710
17010,Argelaguer,2021,306,9.04,425
09386,Torrecilla del Monte,2021,59,10.6,82
09036,Bañuelos de Bureba,2021,23,10.47,33
16169,"Pozuelo, El",2021,31,29.08,43
18065,Dehesas Viejas,2021,466,9.91,646
17029,Boadella i les Escaules,2021,187,7.73,260
17034,Calonge i Sant Antoni,2021,8617,24.14,11931
09396,Tubilla del Lago,2021,119,16.43,166
09410,Valle de Mena,2021,2935,188.64,4064
09416,Valle de Zamanzas,2021,34,13.38,48
48051,Lanestosa,2021,177,0.82,246
48062,Mendata,2021,275,16.05,382
48072,Otxandio,2021,950,8.9,1316
48090,Balmaseda,2021,5486,16.06,7596
09311,Retuerta,2021,44,6.06,61
09312,"Revilla y Ahedo, La",2021,67,10.77,94
09321,Roa,2021,1626,35.1,2252
16187,Salinas del Manzano,2021,54,23.93,75
16195,Santa María del Campo Rus,2021,384,66.97,533
10158,Robledillo de Trujillo,2021,254,31.98,353
09338,San Mamés de Burgos,2021,236,3.67,327
10161,Ruanes,2021,56,10.71,78
10162,Salorino,2021,388,112.89,538
10171,Santibáñez el Alto,2021,264,70.88,366
09078,Cascajares de la Sierra,2021,19,4.62,27
17054,Colera,2021,342,17.39,474
16051,Cañaveruelas,2021,83,23.82,116
17068,Foixà,2021,210,13.3,291
16060,Casas de Benítez,2021,582,33.55,806
16068,Castillejo de Iniesta,2021,88,19.82,122
09450,Villanueva de Carazo,2021,18,4.95,26
16215,Tragacete,2021,192,44.22,266
16217,Tribaldos,2021,69,15.13,96
09100,Cerratón de Juarros,2021,35,11.35,49
16245,Villalba de la Sierra,2021,389,29.52,539
08205,Sant Cugat del Vallès,2021,70058,34.63,96993
17080,Gombrèn,2021,144,30.87,200
16082,Enguídanos,2021,226,118.62,313
13092,Villanueva de la Fuente,2021,1382,92.62,1914
13902,Ruidera,2021,386,28.09,535
13903,Arenales de San Gregorio,2021,429,21.89,594
17091,Llanars,2021,383,17.65,531
17092,Llançà,2021,3560,20.05,4930
09478,Vizcaínos,2021,33,8.08,46
09480,Zael,2021,83,13.43,115
09482,Zarzosa de Río Pisuerga,2021,21,7.32,30
48092,Bedia,2021,798,11.73,1106
48905,Zamudio,2021,2361,13.05,3270
48915,Ziortza-Bolibar,2021,286,13.53,396
49014,Arquillinos,2021,83,12.63,115
49020,Belver de los Montes,2021,181,49.05,251
49033,Camarzana de Tera,2021,532,34.13,737
49047,Cerecinos del Carrizal,2021,82,12.3,114
49083,Fuentesecas,2021,33,10.04,47
49260,Villanueva del Campo,2021,561,28.76,777
49273,Viñas,2021,114,28.52,159
50009,Alarba,2021,68,13.44,95
16253,Villar de Cañas,2021,278,50.25,386
16269,Villares del Saz,2021,340,50.34,471
08214,Vilassar de Dalt,2021,6643,6.41,9198
09129,Fresneda de la Sierra Tirón,2021,72,43.6,100
10032,Brozas,2021,1251,286.03,1733
17106,Mollet de Peralada,2021,153,4.33,213
14020,Conquista,2021,266,27.72,369
10177,Sierra de Fuentes,2021,1453,18.1,2013
10037,Cáceres,2021,69064,1256.62,95617
10039,Cadalso,2021,300,5.26,416
10040,Calzadilla,2021,330,54.75,457
08240,Sant Sadurní d'Anoia,2021,9290,13.61,12863
09160,Hontangas,2021,66,8.68,92
10053,Casas de Don Gómez,2021,220,22.33,305
08255,Santa Maria de Merlès,2021,124,36.88,172
10062,Cedillo,2021,310,44.11,430
42107,Magaña,2021,46,40.79,65
42120,Montejo de Tiermes,2021,106,119.83,147
42153,Rello,2021,13,16.68,18
42163,San Felices,2021,42,14.77,59
42176,Tajahuerce,2021,15,13.6,22
42190,Vadillo,2021,59,10.0,82
42201,Velilla de la Sierra,2021,19,12.61,27
42215,Vinuesa,2021,610,102.54,845
45065,"Estrella, La",2021,206,55.24,286
45076,Hormigos,2021,683,19.71,946
10063,Cerezo,2021,106,12.92,148
10064,Cilleros,2021,1119,149.76,1550
09191,Jurisdicción de Lara,2021,30,17.47,42
08276,Tagamanent,2021,246,31.04,341
09218,Milagros,2021,299,15.75,415
40161,Carabias,2021,41,17.96,58
40173,Roda de Eresma,2021,179,7.12,248
40186,Santa Marta del Cerro,2021,39,10.33,55
40201,Tolocirio,2021,29,6.51,41
40213,Valdevacas y Guijar,2021,60,12.82,84
40906,San Cristóbal de Segovia,2021,2283,4.56,3161
44164,Nogueras,2021,22,12.93,31
44176,Palomar de Arroyos,2021,119,23.94,165
46170,Moixent,2021,3144,107.42,4353
46180,Novetlè,2021,621,1.06,861
46191,Pedralba,2021,2208,42.33,3057
46201,Puebla de San Miguel,2021,37,44.38,52
46214,Riba-roja de Túria,2021,17031,41.2,23579
46227,Senyera,2021,804,1.45,1114
46238,Tavernes de la Valldigna,2021,12515,35.3,17327
45087,Madridejos,2021,7288,188.17,10090
45098,Menasalbas,2021,1786,128.76,2474
45109,Navahermosa,2021,2602,93.2,3603
45120,Nuño Gómez,2021,114,12.05,158
45132,Pepino,2021,2325,32.58,3220
45142,Quintanar de la Orden,2021,7941,63.07,10995
45155,Santa Ana de Pusa,2021,248,13.9,344
19113,Espinosa de Henares,2021,474,28.26,657
19126,Galápagos,2021,1959,24.44,2713
19142,Hontoba,2021,309,23.02,429
19153,Iniéstola,2021,12,6.7,17
19166,Málaga del Fresno,2021,124,17.15,172
19179,Membrillera,2021,67,27.04,94
19191,Monasterio,2021,10,14.33,14
19202,"Olmeda de Jadraque, La",2021,13,8.02,18
18078,Freila,2021,654,53.42,906
18093,Gualchos,2021,3826,22.28,5297
18103,Ítrabo,2021,712,13.63,987
18117,Lanteira,2021,397,37.77,551
18128,Marchal,2021,295,5.59,409
08291,Vacarisses,2021,5350,29.06,7408
16111,Huerta del Marquesado,2021,126,25.39,175
10103,Jaraicejo,2021,318,126.79,441
08301,Viladecans,2021,47827,14.41,66215
08903,Sant Julià de Cerdanyola,2021,172,8.31,239
16124,"Mesas, Las",2021,1646,61.99,2280
34233,Villasarracino,2021,98,14.58,137
34902,Valle del Retortillo,2021,120,44.69,167
35012,Mogán,2021,15032,122.77,20812
35021,Santa Brígida,2021,13352,17.11,18486
22251,Villanueva de Sigena,2021,243,104.61,337
23001,Albanchez de Mágina,2021,689,27.88,954
23015,Bélmez de la Moraleda,2021,1092,35.44,1513
12080,Morella,2021,1796,296.72,2487
17139,"Preses, Les",2021,1365,6.74,1891
12091,Portell de Morella,2021,119,35.44,165
14043,Montoro,2021,6549,420.28,9067
14048,Palenciana,2021,1032,11.57,1430
14049,Palma del Río,2021,14894,143.72,20621
17141,Puigcerdà,2021,7017,13.29,9716
17201,Toses,2021,135,41.24,187
17202,Tossa de Mar,2021,4439,27.45,6147
44008,Albalate del Arzobispo,2021,1401,147.58,1940
44021,Allepuz,2021,86,47.82,120
44032,Bádenas,2021,14,20.87,20
44042,Blancas,2021,96,52.48,134
44052,Calomarde,2021,52,20.06,72
44063,Cañizar del Olivar,2021,73,15.79,102
44080,"Codoñera, La",2021,229,15.01,318
44094,Cuevas Labradas,2021,96,29.07,134
44108,"Fresneda, La",2021,331,28.27,459
44119,Griegos,2021,100,22.68,139
25169,"Pobla de Cérvoles, La",2021,145,44.27,201
25182,Puigverd de Lleida,2021,1001,9.02,1386
25197,Sant Guim de la Plana,2021,146,8.77,203
25211,Sudanell,2021,635,5.85,880
25223,Torà,2021,886,66.99,1228
25234,Tremp,2021,4301,217.25,5955
25244,Vilagrassa,2021,447,14.12,620
25901,Vall de Cardós,2021,274,40.34,380
25912,Gimenells i el Pla de la Font,2021,798,40.3,1106
42054,Carrascosa de la Sierra,2021,13,8.28,19
42068,Coscurita,2021,46,38.33,65
29065,Júzcar,2021,176,24.09,244
29073,Monda,2021,2132,41.38,2953
29083,Riogordo,2021,2021,28.68,2799
29093,Valle de Abdalajís,2021,1763,15.17,2441
08161,Piera,2021,12345,41.08,17092
31226,Sunbilla,2021,488,33.49,677
31235,Ujué,2021,122,79.52,170
31245,Urzainqui,2021,57,14.89,79
31255,Villamayor de Monjardín,2021,83,7.87,116
31903,Berriozar,2021,7831,1.94,10843
32003,"Arnoia, A",2021,714,14.86,989
32013,Boborás,2021,1597,63.01,2211
32024,Celanova,2021,4088,48.3,5661
32034,"Gudiña, A",2021,849,122.91,1176
32044,Manzaneda,2021,597,82.23,827
50279,Velilla de Jiloca,2021,46,7.24,65
50289,Villanueva de Jiloca,2021,47,5.15,66
51001,Ceuta,2021,59628,14.2,82553
41055,Lora del Río,2021,13194,211.29,18268
41065,Morón de la Frontera,2021,19536,310.01,27047
41078,"Puebla de los Infantes, La",2021,2119,110.64,2935
41090,"Saucejo, El",2021,3045,66.27,4216
41100,Villanueva de San Juan,2021,712,24.91,987
32050,Monterrei,2021,1742,85.49,2412
46105,Cullera,2021,17041,38.64,23594
46116,"Eliana, l'",2021,13738,6.29,19021
46126,Foios,2021,5477,4.63,7583
46134,Gilet,2021,2746,8.09,3803
46143,Xeraco,2021,4239,14.52,5870
42009,Aldealafuente,2021,59,32.12,83
42019,Almarza,2021,447,72.44,620
42030,Barca,2021,76,32.0,106
42039,Borobia,2021,165,44.66,229
44184,Plou,2021,35,12.04,49
44194,Ráfales,2021,110,25.42,153
44205,Samper de Calanda,2021,522,102.43,723
44218,Tormón,2021,23,20.45,32
26007,Alcanadre,2021,478,22.25,663
26017,Arnedillo,2021,312,34.61,433
50020,Alhama de Aragón,2021,666,22.36,923
50031,Aranda de Moncayo,2021,91,65.35,126
50043,Bárboles,2021,208,11.12,289
50055,Borja,2021,3642,76.94,5043
50064,Cabañas de Ebro,2021,348,6.13,483
50075,Castejón de Alarba,2021,62,12.38,87
10029,Berzocana,2021,283,95.48,393
10030,Bohonal de Ibor,2021,353,46.26,490
20056,Mutriku,2021,3806,19.83,5270
20065,Soraluze-Placencia de las Armas,2021,2686,10.21,3719
20079,Zarautz,2021,16604,10.29,22988
20907,Gaztelu,2021,121,4.97,168
44232,Torrijo del Campo,2021,360,31.51,499
44263,Villastar,2021,387,27.95,536
45005,Alcañizo,2021,202,9.67,280
45015,Arcicóllar,2021,769,21.91,1065
18144,Nívar,2021,785,7.99,1088
26021,Autol,2021,3454,61.25,4782
26030,Bezares,2021,18,3.19,25
26040,Cañas,2021,65,6.94,90
19271,Tordellego,2021,30,23.35,42
19284,Torremochuela,2021,3,8.91,5
19296,Utande,2021,23,13.27,32
19305,Valdepeñas de la Sierra,2021,104,50.44,144
20009,Andoain,2021,10428,19.51,14438
18180,Trevélez,2021,504,65.23,698
18193,"Zubia, La",2021,14287,14.43,19780
18911,Vegas del Genil,2021,8735,10.04,12094
19018,Alhóndiga,2021,120,13.67,167
34052,Castrillo de Villavega,2021,124,24.06,173
50086,Codos,2021,164,44.69,228
50095,Ejea de los Caballeros,2021,12312,440.44,17046
50110,"Frasno, El",2021,264,34.82,366
19051,Berninches,2021,35,24.74,49
19064,Canredondo,2021,62,45.24,86
19076,Castellar de la Muela,2021,16,14.25,23
19096,Condemios de Arriba,2021,83,30.87,115
34068,Dehesa de Romanos,2021,39,14.57,55
31022,Arantza,2021,437,22.72,606
31031,Areso,2021,191,8.76,265
31040,Atez,2021,156,18.84,216
31059,Burgui,2021,142,45.89,197
35024,Teguise,2021,17078,188.53,23645
35033,Vega de San Mateo,2021,5589,27.43,7738
36010,Catoira,2021,2358,21.13,3265
36021,Gondomar,2021,10840,53.48,15008
36031,Mondariz-Balneario,2021,509,1.65,706
36043,Ponte Caldelas,2021,3982,62.46,5513
36052,Silleda,2021,6385,120.57,8840
36060,Vilagarcía de Arousa,2021,27081,31.74,37494
20014,Asteasu,2021,1108,12.12,1534
20023,Berrobi,2021,417,1.99,578
20032,Elgoibar,2021,8241,28.07,11410
20042,Ibarra,2021,2962,3.63,4101
37030,Añover de Tormes,2021,63,14.33,88
37042,Barceo,2021,33,14.52,47
37054,"Bodón, El",2021,175,43.4,243
37065,Cabeza del Caballo,2021,176,32.04,245
33014,Carreño,2021,7301,47.87,10109
22170,Panticosa,2021,646,68.84,895
22186,Pozán de Vero,2021,166,10.51,231
22202,Salas Bajas,2021,136,9.21,189
22215,Seira,2021,114,49.28,159
22226,Tardienta,2021,669,65.01,927
37335,Valdelosa,2021,301,45.47,417
37344,Vecinos,2021,162,32.17,225
37354,Villamayor,2021,5413,14.51,7495
37365,Villarmayor,2021,118,27.94,164
37013,Aldeacipreste,2021,66,26.36,92
37024,Aldeavieja de Tormes,2021,71,9.12,99
49094,Hermisende,2021,166,77.8,230
49105,Maire de Castroponce,2021,100,10.31,139
49118,Milles de la Polvorosa,2021,141,12.89,196
49131,Moralina,2021,158,14.94,219
23029,Chiclana de Segura,2021,645,169.25,893
23042,Hinojares,2021,252,28.61,350
23050,Jaén,2021,80244,304.64,111096
23060,Martos,2021,17495,187.48,24222
23071,Puente de Génave,2021,1552,27.85,2150
24028,Cabreros del Río,2021,286,17.72,397
24041,Carucedo,2021,356,25.14,493
24053,Cebrones del Río,2021,312,15.23,432
24065,Chozas de Abajo,2021,1932,72.04,2676
33022,Degaña,2021,578,62.52,801
33031,Langreo,2021,27274,60.0,37760
33041,Navia,2021,5841,45.29,8088
33051,Pravia,2021,5627,73.89,7791
33060,San Martín del Rey Aurelio,2021,11062,39.51,15315
33074,Vegadeo,2021,2791,59.77,3865
34010,Ampudia,2021,424,95.36,588
34022,Baltanás,2021,872,113.92,1208
34034,Boadilla del Camino,2021,85,20.3,119
46256,Vilamarxant,2021,7805,51.27,10807
47001,Adalia,2021,36,11.48,50
47010,Arroyo de la Encomienda,2021,15759,8.53,21818
22032,Aragüés del Puerto,2021,85,45.63,119
22047,Banastás,2021,239,3.31,332
22058,Bierge,2021,181,103.81,251
23081,Segura de la Sierra,2021,1228,161.27,1701
23095,Villacarrillo,2021,7419,171.91,10272
24002,Algadefe,2021,208,10.99,288
24012,"Barrios de Luna, Los",2021,216,67.43,300
39035,Laredo,2021,7780,11.27,10772
39055,Potes,2021,954,5.52,1321
39075,Santander,2021,123960,24.96,171619
26057,Daroca de Rioja,2021,46,7.88,65
26070,Grávalos,2021,120,22.01,167
26079,Huércanos,2021,619,15.4,858
26163,Ventosa,2021,139,6.86,193
26171,Villar de Torre,2021,111,8.6,154
27001,Abadín,2021,1581,140.37,2189
27011,Castroverde,2021,1827,124.93,2530
27022,Guitiriz,2021,3736,211.02,5173
47028,Cabezón de Valderaduey,2021,25,7.15,35
21018,"Campillo, El",2021,1447,65.1,2004
21029,Cumbres Mayores,2021,1243,87.26,1721
21041,Huelva,2021,102646,108.45,142110
21050,Moguer,2021,16464,146.32,22795
21060,Punta Umbría,2021,11539,28.1,15976
21069,Santa Olalla del Cala,2021,1463,145.6,2026
22015,Alcalá del Obispo,2021,266,34.39,369
37183,Martín de Yeltes,2021,285,45.27,395
37195,Molinillo,2021,33,4.67,47
47031,"Campillo, El",2021,144,23.36,200
47042,Castromembibre,2021,36,11.88,50
47053,Cogeces de Íscar,2021,103,9.71,143
47064,Fontihoyuelo,2021,25,11.77,35
47075,Íscar,2021,4570,43.45,6328
47085,Medina del Campo,2021,14467,110.01,20030
26098,Munilla,2021,71,38.46,99
26107,Nieva de Cameros,2021,62,29.95,86
26120,Quel,2021,1542,39.29,2136
26129,San Asensio,2021,795,23.18,1101
26140,Santurde de Rioja,2021,205,11.07,284
26152,Torrecilla sobre Alesanco,2021,38,3.07,53
43007,"Aleixar, L'",2021,679,18.73,941
43018,Arnes,2021,327,30.77,453
43027,"Bisbal de Falset, La",2021,147,10.04,204
43039,Capafonts,2021,79,9.51,110
31068,Cascante,2021,2898,45.16,4013
31077,Corella,2021,6171,58.4,8544
31177,Murieta,2021,258,3.2,358
31187,Oiz,2021,96,5.83,133
31196,Orbara,2021,20,6.0,29
31204,Piedramillera,2021,28,9.06,40
48044,Getxo,2021,54778,8.55,75839
48053,Laukiz,2021,879,5.82,1217
48063,Mendexa,2021,304,5.09,421
48071,Muskiz,2021,5270,15.07,7297
02085,Viveros,2021,221,46.89,306
03028,Beniarrés,2021,781,14.5,1082
03038,Benimarfull,2021,306,3.99,424
05115,Maello,2021,508,46.81,704
05124,Medinilla,2021,55,16.14,77
05134,Moraleja de Matacabras,2021,38,10.49,53
05148,Narros del Puerto,2021,20,6.92,29
05161,Navalperal de Pinares,2021,563,35.78,780
05173,Ojos-Albos,2021,70,30.81,97
05183,Pedro-Rodríguez,2021,97,10.04,135
05197,Salobral,2021,82,5.38,114
05209,San García de Ingelmos,2021,49,27.03,68
05232,"Serrada, La",2021,98,5.14,137
05242,Tiñosillos,2021,546,19.55,756
03088,Monforte del Cid,2021,6340,57.12,8778
03115,Sagra,2021,317,4.03,439
03123,Sax,2021,7256,45.59,10046
03133,Torrevieja,2021,64421,51.55,89190
03903,"Montesinos, Los",2021,3924,10.75,5433
04010,Alhabia,2021,512,11.75,709
04019,Bacares,2021,169,67.38,235
04029,Berja,2021,9249,133.36,12806
04038,Dalías,2021,3004,100.99,4160
04051,Huécija,2021,381,13.63,528
04080,Santa Cruz de Marchena,2021,173,14.24,240
04092,Tíjola,2021,2515,48.34,3482
37201,Montemayor del Río,2021,190,10.93,264
37214,Nava de Francia,2021,86,11.73,120
37228,Palaciosrubios,2021,219,26.11,304
25104,Granyena de Segarra,2021,110,11.86,153
25121,Les,2021,723,16.8,1001
25130,Maldà,2021,173,22.55,240
25139,Montellà i Martinet,2021,458,39.59,635
25154,"Omells de na Gaia, Els",2021,85,9.23,119
31095,Esparza de Salazar,2021,54,18.8,75
31104,Falces,2021,1691,82.76,2342
31114,Garínoain,2021,375,7.54,520
31124,Ibargoiti,2021,202,38.79,281
31134,Jaurrieta,2021,125,21.92,174
31144,Larraun,2021,654,76.77,906
31154,Lezaun,2021,174,13.57,242
31164,Mélida,2021,514,18.71,712
45163,Sonseca,2021,8037,42.77,11127
45173,Torrijos,2021,10011,12.46,13861
45184,"Ventas de San Julián, Las",2021,166,4.68,230
37080,Cantagallo,2021,197,5.35,274
37090,"Casas del Conde, Las",2021,43,0.89,60
37107,Ciudad Rodrigo,2021,8469,172.32,11726
37119,"Encina, La",2021,71,21.82,99
37129,Florida de Liébana,2021,180,14.84,250
37142,Galindo y Perahuy,2021,483,31.56,670
37155,Guijo de Ávila,2021,54,9.45,76
37178,Malpartida,2021,65,7.36,90
24183,Valderrueda,2021,596,115.29,826
24197,Vega de Infanzones,2021,611,14.93,846
24212,Villamañán,2021,764,41.45,1058
22066,Boltaña,2021,792,100.02,1097
22080,Capella,2021,257,43.46,356
45200,"Yébenes, Los",2021,4102,486.25,5680
49136,Muga de Sayago,2021,235,26.07,326
49150,Peque,2021,92,27.76,128
49158,"Piñero, El",2021,162,14.07,225
49170,Quintanilla de Urz,2021,73,7.16,102
49183,Salce,2021,61,24.73,85
49192,San Miguel del Valle,2021,83,7.59,116
49208,San Vicente de la Cabeza,2021,231,37.94,321
49225,Uña de Quintana,2021,90,21.28,125
49237,Videmala,2021,105,18.47,146
50124,Herrera de los Navarros,2021,358,75.17,497
48082,Santurtzi,2021,33090,5.1,45812
01010,Ayala,2021,2094,101.17,2900
01017,Campezo,2021,774,61.26,1072
01030,Lagrán,2021,122,32.35,170
01042,Okondo,2021,858,21.45,1188
01053,San Millán,2021,523,61.18,725
01063,Zuia,2021,1691,87.99,2342
05038,Bonilla de la Sierra,2021,129,39.22,179
05049,Cardeñosa,2021,305,28.99,423
05060,Cisla,2021,71,14.42,99
05070,Donvidas,2021,21,7.77,30
05092,Hernansancho,2021,105,13.84,146
05103,Hoyorredondo,2021,44,12.23,61
02025,Caudete,2021,7301,101.31,10109
02034,Fuentealbilla,2021,1312,77.74,1817
02045,Madrigueras,2021,3359,52.67,4651
02055,Nerpio,2021,842,312.98,1167
02074,Tobarra,2021,5613,233.84,7772
50138,Lechón,2021,32,12.14,45
24073,Fresno de la Vega,2021,336,10.85,466
